Date,Time,Open,High,Low,Close,Volume
01/03/2024,00:00,0.05644608661532402,0.05645371600985527,0.03491942211985588,0.0349482037127018,0
01/03/2024,00:15,0.034948479384183884,0.034948479384183884,0.03486134484410286,0.03486134484410286,0
01/03/2024,00:30,0.034863509237766266,0.03496937081217766,0.03485574945807457,0.03496937081217766,0
01/03/2024,00:45,0.034987568855285645,0.035055533051490784,0.034987568855285645,0.035015035420656204,0
01/03/2024,01:00,0.03501863032579422,0.035081300884485245,0.03501863032579422,0.03507818654179573,0
01/03/2024,01:15,0.035078611224889755,0.035078611224889755,0.03505208343267441,0.03507617861032486,0
01/03/2024,01:30,0.03507424518465996,0.03509153425693512,0.035046275705099106,0.03509153425693512,0
01/03/2024,01:45,0.035094957798719406,0.03516101837158203,0.035094957798719406,0.03515299782156944,0
01/03/2024,02:00,0.035155653953552246,0.03521525487303734,0.035155653953552246,0.03520606458187103,0
01/03/2024,02:15,0.035196442157030106,0.035196442157030106,0.03512996435165405,0.035160958766937256,0
01/03/2024,02:30,0.03516098111867905,0.035185329616069794,0.035138167440891266,0.03513839840888977,0
01/03/2024,02:45,0.03514198586344719,0.03514447808265686,0.03512196987867355,0.03513617813587189,0
01/03/2024,03:00,0.035140179097652435,0.03515257686376572,0.035107050091028214,0.035112179815769196,0
01/03/2024,03:15,0.035117290914058685,0.03516106680035591,0.03511708602309227,0.035133179277181625,0
01/03/2024,03:30,0.035133615136146545,0.05758148431777954,0.03510720655322075,0.05756806209683418,216
01/03/2024,03:45,0.057561878114938736,0.05759555473923683,0.05755927041172981,0.05759146437048912,0
01/03/2024,04:00,0.05758912116289139,0.05779515951871872,0.05758912116289139,0.05779515951871872,0
01/03/2024,04:15,0.05780217796564102,0.05787498876452446,0.05780217796564102,0.05787409469485283,0
01/03/2024,04:30,0.0578572154045105,0.0578572154045105,0.05773088335990906,0.057775963097810745,0
01/03/2024,04:45,0.05781035125255585,0.05793895199894905,0.05781035125255585,0.05793377757072449,0
01/03/2024,05:00,0.057938963174819946,0.05795690417289734,0.05792398005723953,0.057944074273109436,0
01/03/2024,05:15,0.05796506628394127,0.05809200555086136,0.05796073004603386,0.058079201728105545,0
01/03/2024,05:30,0.05807328596711159,0.058204926550388336,0.05807201936841011,0.05819753557443619,0
01/03/2024,05:45,0.05819733440876007,0.05826586112380028,0.05818185582756996,0.058248694986104965,0
01/03/2024,06:00,0.05825193226337433,0.058470018208026886,0.05825193226337433,0.058456066995859146,0
01/03/2024,06:15,0.058505672961473465,0.058665405958890915,0.05848650261759758,0.058665405958890915,27
01/03/2024,06:30,0.05868181958794594,0.05893044173717499,0.058576516807079315,0.058576516807079315,0
01/03/2024,06:45,0.05859311670064926,0.05864794924855232,0.05848750099539757,0.05864794924855232,0
01/03/2024,07:00,0.058624424040317535,0.058697693049907684,0.05854758620262146,0.058565977960824966,0
01/03/2024,07:15,0.05859307944774628,0.058674152940511703,0.05859307944774628,0.058643292635679245,0
01/03/2024,07:30,0.058625396341085434,0.058714061975479126,0.058625396341085434,0.058632951229810715,0
01/03/2024,07:45,0.05853034183382988,0.05854565277695656,0.058092646300792694,0.058158230036497116,0
01/03/2024,08:00,0.05819172412157059,0.05849587172269821,0.05819172412157059,0.05849214270710945,0
01/03/2024,08:15,0.0584433376789093,0.058453917503356934,0.05835000053048134,0.05838175117969513,0
01/03/2024,08:30,0.05838225036859512,0.05849596485495567,0.0583794042468071,0.0584581233561039,3
01/03/2024,08:45,0.058430109173059464,0.05848531052470207,0.05835703760385513,0.05848531052470207,0
01/03/2024,09:00,0.058491215109825134,0.058783262968063354,0.058491215109825134,0.058783262968063354,0
01/03/2024,09:15,0.058746084570884705,0.05879395827651024,0.05856941640377045,0.058587901294231415,0
01/03/2024,09:30,0.058573175221681595,0.05987619608640671,0.05850825086236,0.05987515300512314,99
01/03/2024,09:45,0.059990037232637405,0.06017306074500084,0.05994267389178276,0.05994267389178276,56
01/03/2024,10:00,0.05983602628111839,0.059937894344329834,0.05979103222489357,0.059937894344329834,0
01/03/2024,10:15,0.059933748096227646,0.06000687554478645,0.059792228043079376,0.05981440469622612,0
01/03/2024,10:30,0.05979856848716736,0.05991582199931145,0.059749916195869446,0.05978505685925484,0
01/03/2024,10:45,0.0597769096493721,0.05999484285712242,0.05974811315536499,0.05999484285712242,11
01/03/2024,11:00,0.05999145656824112,0.06009006127715111,0.05960865691304207,0.05960865691304207,0
01/03/2024,11:15,0.05967331677675247,0.05977664142847061,0.0593394972383976,0.059544116258621216,0
01/03/2024,11:30,0.0594932921230793,0.05958258733153343,0.059371039271354675,0.059523217380046844,0
01/03/2024,11:45,0.05948464572429657,0.05948464572429657,0.0588127076625824,0.058869972825050354,25
01/03/2024,12:00,0.05886244773864746,0.05887901410460472,0.056419920176267624,0.056419920176267624,172
01/03/2024,12:15,0.05632324144244194,0.05684449523687363,0.0561472624540329,0.056595850735902786,16
01/03/2024,12:30,0.05655175819993019,0.056620508432388306,0.056353937834501266,0.05649915337562561,0
01/03/2024,12:45,0.05655371770262718,0.05765998736023903,0.056503765285015106,0.05765998736023903,1
01/03/2024,13:00,0.057609569281339645,0.057609569281339645,0.05711015686392784,0.057274989783763885,0
01/03/2024,13:15,0.057312510907649994,0.057383351027965546,0.05718523636460304,0.05728267878293991,0
01/03/2024,13:30,0.057262618094682693,0.057430390268564224,0.05715690925717354,0.057430390268564224,0
01/03/2024,13:45,0.05731619521975517,0.05731619521975517,0.056939322501420975,0.0569755882024765,0
01/03/2024,14:00,0.05705723538994789,0.05708697810769081,0.056649111211299896,0.056649111211299896,0
01/03/2024,14:15,0.05661597475409508,0.05661597475409508,0.05630888417363167,0.05631805956363678,39
01/03/2024,14:30,0.0563175342977047,0.056531600654125214,0.05630504712462425,0.056531600654125214,0
01/03/2024,14:45,0.056654658168554306,0.05673433840274811,0.05662083625793457,0.05664552003145218,0
01/03/2024,15:00,0.05661647394299507,0.057131487876176834,0.05655170604586601,0.057131487876176834,0
01/03/2024,15:15,0.05712383985519409,0.05717412382364273,0.05690242350101471,0.05703276768326759,0
01/03/2024,15:30,0.057045672088861465,0.057045672088861465,0.05690198019146919,0.05697574093937874,27
01/03/2024,15:45,0.05694739520549774,0.057314272969961166,0.05694739520549774,0.05719165503978729,0
01/03/2024,16:00,0.05720096454024315,0.057542745023965836,0.057198263704776764,0.057542745023965836,0
01/03/2024,16:15,0.057484157383441925,0.0576731376349926,0.057409271597862244,0.057507093995809555,0
01/03/2024,16:30,0.057734414935112,0.057734414935112,0.057399503886699677,0.05744272470474243,14
01/03/2024,16:45,0.0574008971452713,0.05772671476006508,0.057267554104328156,0.05757669359445572,0
01/03/2024,17:00,0.0575614832341671,0.057592034339904785,0.05732183903455734,0.05749136582016945,27
01/03/2024,17:15,0.05743115022778511,0.05744832009077072,0.05719848349690437,0.0573127381503582,0
01/03/2024,17:30,0.057394351810216904,0.05751815438270569,0.05736919119954109,0.05751815438270569,0
01/03/2024,17:45,0.05749845504760742,0.05749845504760742,0.05729275569319725,0.057383038103580475,0
01/03/2024,18:00,0.057433120906353,0.05756800249218941,0.057433120906353,0.057434696704149246,0
01/03/2024,18:15,0.05739588662981987,0.05743740499019623,0.057299837470054626,0.057299837470054626,0
01/03/2024,18:30,0.05729833245277405,0.05729833245277405,0.05707760527729988,0.05717567726969719,0
01/03/2024,18:45,0.057191669940948486,0.057191669940948486,0.05675901845097542,0.05675901845097542,4
01/03/2024,19:00,0.056794796139001846,0.05704446882009506,0.056794796139001846,0.057025447487831116,0
01/03/2024,19:15,0.05699072405695915,0.05712643638253212,0.056969087570905685,0.05710125342011452,0
01/03/2024,19:30,0.05709904432296753,0.05729708820581436,0.05709247663617134,0.05717318132519722,0
01/03/2024,19:45,0.05718547850847244,0.0572359561920166,0.057013094425201416,0.057013094425201416,0
01/03/2024,20:00,0.05690915137529373,0.056962259113788605,0.05690915137529373,0.056917402893304825,19
01/03/2024,20:15,0.05692588537931442,0.05702291429042816,0.05682835355401039,0.05685516446828842,38
01/03/2024,20:30,0.05686189979314804,0.05702315270900726,0.05686189979314804,0.05699031800031662,2
01/03/2024,20:45,0.05695018544793129,0.05704231932759285,0.05692753568291664,0.05704067647457123,0
01/03/2024,21:00,0.05705854669213295,0.05712025240063667,0.056957170367240906,0.056957170367240906,0
01/03/2024,21:15,0.056967683136463165,0.057142771780490875,0.056941621005535126,0.057142771780490875,0
01/03/2024,21:30,0.057108186185359955,0.05714461952447891,0.05707079917192459,0.057141970843076706,0
01/03/2024,21:45,0.05713523551821709,0.05720502510666847,0.05713523551821709,0.05720502510666847,0
01/03/2024,22:00,0.057202234864234924,0.05720870941877365,0.057143133133649826,0.057159293442964554,0
01/03/2024,22:15,0.05715996399521828,0.05715996399521828,0.05696140229701996,0.05696140229701996,0
01/03/2024,22:30,0.056960299611091614,0.056960299611091614,0.05683648958802223,0.05685662478208542,0
01/03/2024,22:45,0.056859005242586136,0.05696945637464523,0.05680128186941147,0.05694061517715454,0
01/03/2024,23:00,0.05693890526890755,0.05697699263691902,0.056740064173936844,0.056740064173936844,0
01/03/2024,23:15,0.05674157291650772,0.05692196264863014,0.05673672631382942,0.05692196264863014,0
01/03/2024,23:30,0.05692216753959656,0.05692216753959656,0.0568048432469368,0.056837476789951324,0
01/03/2024,23:45,0.05682460218667984,0.05697203800082207,0.056772008538246155,0.05695677176117897,0
01/04/2024,00:00,0.056954652070999146,0.05699850991368294,0.05681653320789337,0.05699850991368294,0
01/04/2024,00:15,0.05700976029038429,0.057114921510219574,0.056898169219493866,0.05689995735883713,0
01/04/2024,00:30,0.05689416453242302,0.056905269622802734,0.05680481716990471,0.05682119354605675,0
01/04/2024,00:45,0.05681329593062401,0.05681329593062401,0.05661843717098236,0.05662938952445984,0
01/04/2024,01:00,0.05662347748875618,0.05679713934659958,0.05662347748875618,0.056676365435123444,0
01/04/2024,01:15,0.0566854402422905,0.05676199123263359,0.056482091546058655,0.056739117950201035,56
01/04/2024,01:30,0.056740548461675644,0.05680445209145546,0.05672014132142067,0.05675913766026497,3
01/04/2024,01:45,0.05675867944955826,0.05686689913272858,0.0566643625497818,0.05668725445866585,0
01/04/2024,02:00,0.05668499320745468,0.05688101798295975,0.05667796730995178,0.05688101798295975,0
01/04/2024,02:15,0.056899454444646835,0.05702582374215126,0.056899454444646835,0.05693403631448746,0
01/04/2024,02:30,0.05692083761096001,0.05697249248623848,0.05690530687570572,0.05697249248623848,0
01/04/2024,02:45,0.05692701414227486,0.05711032822728157,0.05692701414227486,0.05711032822728157,0
01/04/2024,03:00,0.05713420361280441,0.05723594129085541,0.057084064930677414,0.05723594129085541,0
01/04/2024,03:15,0.057234957814216614,0.057489246129989624,0.057214219123125076,0.0573199987411499,0
01/04/2024,03:30,0.05731826648116112,0.057321447879076004,0.05725693330168724,0.057321447879076004,0
01/04/2024,03:45,0.05731424689292908,0.05735987424850464,0.05728258937597275,0.05735987424850464,0
01/04/2024,04:00,0.057335879653692245,0.05749078094959259,0.05729515105485916,0.05749078094959259,0
01/04/2024,04:15,0.05761023238301277,0.05764417722821236,0.05754541605710983,0.05756668746471405,0
01/04/2024,04:30,0.05759628862142563,0.05759834498167038,0.05752084404230118,0.05752983316779137,0
