Datetime,Open,High,Low,Close,Adj Close,Volume
02/23/2024 00:00,51283.90625,51323.5390625,51235.83984375,51294.53515625,51294.53515625,0
02/23/2024 00:15,51285.65234375,51341.6796875,51269.0078125,51341.6796875,51341.6796875,0
02/23/2024 00:30,51344.17578125,51382.3203125,51344.17578125,51382.3203125,51382.3203125,0
02/23/2024 00:45,51387.6875,51430.76171875,51385.95703125,51427.8671875,51427.8671875,13307904
02/23/2024 01:00,51430.49609375,51436.15234375,51415.375,51416.7578125,51416.7578125,0
02/23/2024 01:15,51410.05078125,51410.05078125,51369.25,51392.01171875,51392.01171875,0
02/23/2024 01:30,51451.390625,51497.93359375,51428.6015625,51446.2734375,51446.2734375,0
02/23/2024 01:45,51443.765625,51443.765625,51293.52734375,51311.1171875,51311.1171875,0
02/23/2024 02:00,51302.140625,51389.53125,51294.6171875,51370.0234375,51370.0234375,0
02/23/2024 02:15,51362.98828125,51362.98828125,51302.09765625,51312.390625,51312.390625,0
02/23/2024 02:30,51270.3828125,51364.609375,51270.3828125,51364.609375,51364.609375,0
02/23/2024 02:45,51383.2109375,51389.21875,51063.67578125,51063.67578125,51063.67578125,131428352
02/23/2024 03:00,51069.06640625,51075.80078125,50985.015625,50997.70703125,50997.70703125,175462400
02/23/2024 03:15,51002.765625,51063.796875,50982.84765625,51014.70703125,51014.70703125,180664320
02/23/2024 03:30,51027.42578125,51095.08203125,50997.453125,51095.08203125,51095.08203125,53737472
02/23/2024 03:45,51078.6640625,51078.6640625,51034.7734375,51062.12890625,51062.12890625,18642944
02/23/2024 04:00,51076.34765625,51076.34765625,50982.3125,51035.703125,51035.703125,39866368
02/23/2024 04:15,51063.3828125,51204.0859375,51031.890625,51204.0859375,51204.0859375,142080000
02/23/2024 04:30,51212.2109375,51291.86328125,51182.95703125,51206.05859375,51206.05859375,66103296
02/23/2024 04:45,51210.06640625,51231.25,51195.56640625,51195.56640625,51195.56640625,17551360
02/23/2024 05:00,51204.1875,51204.1875,51150.2890625,51173.0,51173.0,0
02/23/2024 05:15,51172.921875,51209.671875,51159.140625,51186.86328125,51186.86328125,5447680
02/23/2024 05:30,51185.22265625,51188.59765625,51141.29296875,51141.29296875,51141.29296875,980992
02/23/2024 05:45,51145.0078125,51222.8828125,51113.765625,51222.8828125,51222.8828125,3909632
02/23/2024 06:00,51223.66796875,51259.23046875,51223.66796875,51241.02734375,51241.02734375,40767488
02/23/2024 06:15,51248.36328125,51260.67578125,51213.12890625,51217.90234375,51217.90234375,4093952
02/23/2024 06:30,51203.28515625,51271.69921875,51203.28515625,51239.95703125,51239.95703125,0
02/23/2024 06:45,51241.1171875,51290.90234375,51241.1171875,51287.10546875,51287.10546875,0
02/23/2024 07:00,51284.27734375,51284.27734375,51241.02734375,51244.96484375,51244.96484375,0
02/23/2024 07:15,51243.734375,51244.1796875,51129.94921875,51129.94921875,51129.94921875,0
02/23/2024 07:30,51119.59765625,51119.59765625,51034.73828125,51034.73828125,51034.73828125,16732160
02/23/2024 07:45,51043.08203125,51043.08203125,50889.1015625,50900.875,50900.875,156307456
02/23/2024 08:00,50901.3125,51071.359375,50889.28515625,51071.359375,51071.359375,0
02/23/2024 08:15,51125.515625,51125.515625,51041.9140625,51046.82421875,51046.82421875,143360
02/23/2024 08:30,51038.9765625,51038.9765625,50862.88671875,50956.40234375,50956.40234375,84531200
02/23/2024 08:45,50956.24609375,50975.6796875,50856.66015625,50931.484375,50931.484375,82718720
02/23/2024 09:00,50944.87109375,50954.90234375,50867.07421875,50915.73046875,50915.73046875,29872128
02/23/2024 09:15,50949.03515625,51033.80859375,50881.0625,50955.44140625,50955.44140625,63055872
02/23/2024 09:30,50958.19140625,51027.01171875,50958.19140625,51027.01171875,51027.01171875,28002304
02/23/2024 09:45,51032.75,51032.75,50883.6640625,50975.1953125,50975.1953125,0
02/23/2024 10:00,50993.67578125,51023.34375,50967.15234375,50978.07421875,50978.07421875,0
02/23/2024 10:15,50990.9609375,51125.9375,50967.46875,51125.9375,51125.9375,50995200
02/23/2024 10:30,51121.859375,51143.640625,51093.37109375,51120.3515625,51120.3515625,16281600
02/23/2024 10:45,51125.71875,51167.3828125,51125.71875,51156.91015625,51156.91015625,0
02/23/2024 11:00,51165.97265625,51200.2578125,51147.51171875,51200.2578125,51200.2578125,0
02/23/2024 11:15,51200.4453125,51228.5859375,51150.5625,51150.5625,51150.5625,0
02/23/2024 11:30,51146.4609375,51230.33984375,51146.4609375,51207.1796875,51207.1796875,8044544
02/23/2024 11:45,51203.5625,51229.3359375,51191.28515625,51205.09765625,51205.09765625,262144
02/23/2024 12:00,51207.51171875,51207.51171875,51025.41796875,51039.6015625,51039.6015625,32075776
02/23/2024 12:15,51074.39453125,51078.9453125,50925.9375,50925.9375,50925.9375,61231104
02/23/2024 12:30,50928.51171875,50997.51171875,50928.51171875,50997.51171875,50997.51171875,66007040
02/23/2024 12:45,50994.3515625,50999.609375,50937.5078125,50981.86328125,50981.86328125,0
02/23/2024 13:00,50977.26171875,51016.79296875,50910.34765625,50922.6015625,50922.6015625,8624128
02/23/2024 13:15,50930.6171875,50989.79296875,50922.8515625,50972.44921875,50972.44921875,0
02/23/2024 13:30,50988.08203125,51034.296875,50945.29296875,50979.0859375,50979.0859375,0
02/23/2024 13:45,51020.5703125,51069.3984375,50995.4375,51048.6328125,51048.6328125,0
02/23/2024 14:00,51042.296875,51057.21875,50921.953125,50998.16015625,50998.16015625,0
02/23/2024 14:15,50986.89453125,51252.234375,50984.2578125,51173.828125,51173.828125,128778240
02/23/2024 14:30,51165.04296875,51256.84375,50870.13671875,50910.94921875,50910.94921875,192559104
02/23/2024 14:45,50901.48046875,51212.6484375,50821.671875,51091.66796875,51091.66796875,430393344
02/23/2024 15:00,51103.69921875,51103.69921875,50935.94921875,50961.1015625,50961.1015625,109590528
02/23/2024 15:15,50971.41796875,50978.30078125,50866.57421875,50867.01171875,50867.01171875,409268224
02/23/2024 15:30,50876.390625,51000.171875,50871.0390625,50964.10546875,50964.10546875,53719040
02/23/2024 15:45,50968.9609375,51022.8828125,50892.95703125,50909.08984375,50909.08984375,173625344
02/23/2024 16:00,50908.03515625,50918.8203125,50714.703125,50714.703125,50714.703125,205838336
02/23/2024 16:15,50694.23828125,50856.42578125,50631.265625,50856.42578125,50856.42578125,280049664
02/23/2024 16:30,50852.37890625,50973.87890625,50808.30078125,50937.8125,50937.8125,71802880
02/23/2024 16:45,50935.8671875,51088.93359375,50915.26953125,51019.31640625,51019.31640625,127641600
02/23/2024 17:00,51039.5703125,51114.2265625,51026.51953125,51085.28515625,51085.28515625,28022784
02/23/2024 17:15,51079.55078125,51090.59375,50990.80859375,50990.80859375,50990.80859375,0
02/23/2024 17:30,50992.609375,51148.9375,50992.609375,51136.2265625,51136.2265625,28219392
02/23/2024 17:45,51148.3203125,51148.3203125,51071.84375,51133.71484375,51133.71484375,11632640
02/23/2024 18:00,51134.40625,51134.40625,51011.9375,51011.9375,51011.9375,8005632
02/23/2024 18:15,51002.24609375,51150.23046875,51002.24609375,51150.23046875,51150.23046875,59815936
02/23/2024 18:30,51142.1328125,51157.7109375,51111.171875,51126.30859375,51126.30859375,21176320
02/23/2024 18:45,51143.91796875,51160.6484375,51075.59375,51092.1640625,51092.1640625,0
02/23/2024 19:00,51093.9921875,51096.921875,51036.7109375,51076.44140625,51076.44140625,0
02/23/2024 19:15,51080.0,51169.6015625,51080.0,51131.62109375,51131.62109375,4354048
02/23/2024 19:30,51131.85546875,51182.4609375,51099.91015625,51099.91015625,51099.91015625,12570624
02/23/2024 19:45,51106.6484375,51143.62109375,51061.34375,51068.0546875,51068.0546875,29724672
02/23/2024 20:00,51080.80078125,51148.66015625,51080.80078125,51148.66015625,51148.66015625,0
02/23/2024 20:15,51156.55859375,51156.55859375,50997.01171875,51000.48046875,51000.48046875,11515904
02/23/2024 20:30,51000.80078125,51066.58203125,51000.80078125,51019.50390625,51019.50390625,0
02/23/2024 20:45,50973.0546875,51079.02734375,50971.8671875,51079.02734375,51079.02734375,0
02/23/2024 21:00,51080.48828125,51086.37890625,51027.6171875,51030.3359375,51030.3359375,0
02/23/2024 21:15,51030.44921875,51048.8125,51006.1484375,51011.6796875,51011.6796875,0
02/23/2024 21:30,51017.984375,51055.328125,50999.5078125,51053.38671875,51053.38671875,0
02/23/2024 21:45,51054.81640625,51054.81640625,50983.5625,50983.5625,50983.5625,0
02/23/2024 22:00,50984.734375,51018.52734375,50978.26953125,51000.16796875,51000.16796875,0
02/23/2024 22:15,50970.8125,50970.8125,50885.30859375,50934.3046875,50934.3046875,0
02/23/2024 22:30,50942.94140625,50942.94140625,50850.06640625,50858.09765625,50858.09765625,0
02/23/2024 22:45,50825.640625,50825.640625,50744.56640625,50775.41015625,50775.41015625,0
02/23/2024 23:00,50782.78515625,50782.78515625,50666.3203125,50668.54296875,50668.54296875,0
02/23/2024 23:15,50654.140625,50782.890625,50561.77734375,50779.3984375,50779.3984375,153743360
02/23/2024 23:30,50781.6796875,50849.11328125,50781.6796875,50840.79296875,50840.79296875,12494848
02/23/2024 23:45,50847.42578125,50890.0625,50723.74609375,50723.74609375,50723.74609375,20469760
02/24/2024 00:00,50736.37109375,50781.50390625,50693.4140625,50696.8984375,50696.8984375,86605824
02/24/2024 00:15,50709.046875,50824.64453125,50698.40234375,50824.64453125,50824.64453125,51243008
02/24/2024 00:30,50819.01171875,50893.49609375,50778.10546875,50861.01953125,50861.01953125,36874240
02/24/2024 00:45,50872.63671875,50896.78515625,50847.484375,50864.0234375,50864.0234375,0
02/24/2024 01:00,50880.8203125,50880.8203125,50781.55078125,50781.55078125,50781.55078125,12505088
02/24/2024 01:15,50754.45703125,50790.82421875,50727.546875,50727.546875,50727.546875,27600896
02/24/2024 01:30,50702.98046875,50770.73046875,50675.59765625,50675.59765625,50675.59765625,6217728
02/24/2024 01:45,50655.99609375,50686.296875,50602.140625,50602.140625,50602.140625,20936704
02/24/2024 02:00,50588.65625,50675.015625,50585.4453125,50655.421875,50655.421875,11517952
02/24/2024 02:15,50672.75,50735.10546875,50672.75,50718.09765625,50718.09765625,23511040
02/24/2024 02:30,50731.93359375,50767.0859375,50723.39453125,50756.9453125,50756.9453125,7309312
02/24/2024 02:45,50759.24609375,50777.6640625,50733.70703125,50777.6640625,50777.6640625,0
02/24/2024 03:00,50784.1875,50784.1875,50741.04296875,50757.703125,50757.703125,0
02/24/2024 03:15,50761.41015625,50767.0625,50710.4453125,50764.1640625,50764.1640625,0
02/24/2024 03:30,50764.01953125,50803.77734375,50749.90625,50795.65234375,50795.65234375,0
02/24/2024 03:45,50789.73828125,50839.28515625,50789.73828125,50837.9609375,50837.9609375,0
02/24/2024 04:00,50836.83203125,50876.45703125,50827.88671875,50876.45703125,50876.45703125,0
02/24/2024 04:15,50879.14453125,50932.6953125,50876.2890625,50922.0,50922.0,0
02/24/2024 04:30,50919.7734375,50965.55859375,50918.6953125,50965.55859375,50965.55859375,2150400
02/24/2024 04:45,50973.1484375,50973.1484375,50929.83984375,50942.66015625,50942.66015625,415744
02/24/2024 05:00,50944.18359375,50969.3125,50919.4609375,50919.4609375,50919.4609375,0
02/24/2024 05:15,50938.390625,51035.3984375,50938.390625,51027.3125,51027.3125,33910784
02/24/2024 05:30,51018.63671875,51024.90625,51003.9375,51005.609375,51005.609375,1333248
02/24/2024 05:45,51013.56640625,51039.9296875,51011.046875,51039.91796875,51039.91796875,1064960
02/24/2024 06:00,51034.8828125,51034.8828125,50977.7890625,51005.4609375,51005.4609375,0
