Datetime,Open,High,Low,Close,Adj Close,Volume
02/24/2024 15:00,51125.45703125,51145.18359375,51104.9765625,51121.3515625,51121.3515625,0
02/24/2024 16:00,51103.24609375,51196.37890625,51101.37890625,51196.37890625,51196.37890625,0
02/24/2024 17:00,51210.87109375,51669.3359375,51210.87109375,51561.2578125,51561.2578125,569507840
02/24/2024 18:00,51514.640625,51671.421875,51408.42578125,51408.42578125,51408.42578125,320290816
02/24/2024 19:00,51430.91015625,51613.8515625,51430.91015625,51555.61328125,51555.61328125,121553920
02/24/2024 20:00,51549.921875,51576.44921875,51466.390625,51513.1328125,51513.1328125,0
02/24/2024 21:00,51508.6015625,51633.48046875,51465.82421875,51574.8984375,51574.8984375,183657472
02/24/2024 22:00,51562.97265625,51661.1015625,51562.97265625,51581.5625,51581.5625,123335680
02/24/2024 23:00,51558.70703125,51634.09375,51502.90625,51567.67578125,51567.67578125,0
02/25/2024 00:00,51561.43359375,51583.7265625,51447.64453125,51496.078125,51496.078125,0
02/25/2024 01:00,51490.18359375,51672.88671875,51442.734375,51662.8046875,51662.8046875,130543616
02/25/2024 02:00,51677.85546875,51843.48828125,51548.2734375,51577.26171875,51577.26171875,762807296
02/25/2024 03:00,51592.17578125,51616.51953125,51485.96484375,51606.9765625,51606.9765625,288586752
02/25/2024 04:00,51615.83203125,51615.89453125,51511.26171875,51614.30859375,51614.30859375,113751040
02/25/2024 05:00,51593.94921875,51712.8203125,51593.94921875,51680.14453125,51680.14453125,143916032
02/25/2024 06:00,51679.34765625,51795.57421875,51639.14453125,51742.60546875,51742.60546875,211441664
02/25/2024 07:00,51754.84765625,51762.94921875,51684.58203125,51719.125,51719.125,0
02/25/2024 08:00,51721.4375,51778.5078125,51610.95703125,51615.73828125,51615.73828125,0
02/25/2024 09:00,51613.85546875,51649.375,51551.02734375,51636.39453125,51636.39453125,0
02/25/2024 10:00,51638.4140625,51673.40234375,51560.921875,51574.55859375,51574.55859375,0
02/25/2024 11:00,51579.65234375,51690.265625,51569.0,51654.2578125,51654.2578125,0
02/25/2024 12:00,51647.36328125,51667.4609375,51584.73828125,51667.4609375,51667.4609375,0
02/25/2024 13:00,51656.921875,51684.6875,51561.1171875,51621.91796875,51621.91796875,0
02/25/2024 14:00,51613.8828125,51771.2265625,51608.828125,51743.0625,51743.0625,74866688
02/25/2024 15:00,51742.4296875,51762.15625,51468.29296875,51492.56640625,51492.56640625,177282048
02/25/2024 16:00,51522.3203125,51607.546875,51320.25,51399.609375,51399.609375,470819840
02/25/2024 17:00,51373.5,51569.9453125,51367.8203125,51549.47265625,51549.47265625,0
02/25/2024 18:00,51555.12890625,51568.82421875,51507.41796875,51564.11328125,51564.11328125,0
02/25/2024 19:00,51572.55859375,51722.5390625,51512.87890625,51666.578125,51666.578125,51684352
02/25/2024 20:00,51671.8359375,51950.02734375,51670.6953125,51744.015625,51744.015625,618825728
02/25/2024 21:00,51749.8515625,51768.96484375,51653.40234375,51768.96484375,51768.96484375,0
02/25/2024 22:00,51768.6640625,51864.04296875,51667.20703125,51702.74609375,51702.74609375,0
02/25/2024 23:00,51700.890625,51794.71484375,51676.25390625,51720.2890625,51720.2890625,0
02/26/2024 00:00,51730.5390625,51767.61328125,51622.12109375,51672.5,51672.5,159271936
02/26/2024 01:00,51673.16015625,51683.609375,51489.60546875,51489.60546875,51489.60546875,0
02/26/2024 02:00,51479.6171875,51533.80859375,51438.73828125,51438.73828125,51438.73828125,0
02/26/2024 03:00,51437.8515625,51558.5234375,51407.10546875,51558.5234375,51558.5234375,0
02/26/2024 04:00,51557.578125,51561.10546875,51479.12890625,51529.88671875,51529.88671875,0
02/26/2024 05:00,51535.51953125,51603.85546875,51442.73828125,51577.17578125,51577.17578125,0
02/26/2024 06:00,51577.17578125,51594.8125,51497.91015625,51523.06640625,51523.06640625,0
02/26/2024 07:00,51527.0703125,51527.0703125,51299.4765625,51299.4765625,51299.4765625,249484288
02/26/2024 08:00,51295.86328125,51372.8515625,51263.87890625,51263.88671875,51263.88671875,227210240
02/26/2024 09:00,51256.5078125,51294.75390625,50931.03125,50941.6796875,50941.6796875,898529280
02/26/2024 10:00,50948.03515625,51238.44921875,50948.03515625,51163.546875,51163.546875,538717184
02/26/2024 11:00,51167.51171875,51194.6796875,51049.15625,51109.14453125,51109.14453125,369463296
02/26/2024 12:00,51096.73828125,51203.21875,50960.9921875,51203.21875,51203.21875,351565824
02/26/2024 13:00,51217.12109375,51430.71875,51196.91015625,51244.046875,51244.046875,471544832
02/26/2024 14:00,51239.6484375,51724.62890625,51238.734375,51724.62890625,51724.62890625,575107072
02/26/2024 15:00,51697.5546875,52808.9296875,51669.33984375,52765.24609375,52765.24609375,3383261184
02/26/2024 16:00,52856.375,53587.80078125,52833.84375,53412.2109375,53412.2109375,3487483904
02/26/2024 17:00,53397.484375,53495.93359375,53240.2421875,53495.93359375,53495.93359375,1280673792
02/26/2024 18:00,53506.11328125,53648.1171875,53336.50390625,53572.4921875,53572.4921875,1467957248
02/26/2024 19:00,53603.75390625,54524.58984375,53489.90625,54454.1171875,54454.1171875,3344076800
02/26/2024 20:00,54523.37890625,54938.17578125,54310.40625,54454.52734375,54454.52734375,1708353536
02/26/2024 21:00,54481.5703125,54709.015625,54344.22265625,54643.9921875,54643.9921875,750743552
02/26/2024 22:00,54658.33984375,54779.73046875,54511.27734375,54697.734375,54697.734375,659873792
02/26/2024 23:00,54694.8203125,54694.8203125,54483.09375,54528.9765625,54528.9765625,198082560
02/27/2024 00:00,54519.36328125,54671.9140625,54484.19921875,54576.4296875,54576.4296875,474746880
02/27/2024 01:00,54577.6875,55760.3984375,54564.25390625,55676.3984375,55676.3984375,2173677568
02/27/2024 02:00,55806.30078125,56728.2578125,55692.06640625,56300.51171875,56300.51171875,5088849920
02/27/2024 03:00,56328.140625,56556.5,55613.6796875,55613.6796875,55613.6796875,1816084480
02/27/2024 04:00,55700.92578125,56110.6640625,55642.36328125,55685.65234375,55685.65234375,1659289600
02/27/2024 05:00,55751.17578125,56186.21875,55667.4921875,56115.96875,56115.96875,983310336
02/27/2024 06:00,56111.31640625,56453.5234375,56111.31640625,56397.81640625,56397.81640625,887050240
02/27/2024 07:00,56382.82421875,56382.82421875,55855.25,56081.71484375,56081.71484375,958087168
02/27/2024 08:00,56085.1171875,56457.9375,56085.1171875,56268.53515625,56268.53515625,757563392
02/27/2024 09:00,56268.45703125,56733.0234375,56219.5859375,56640.765625,56640.765625,401592320
02/27/2024 10:00,56645.16796875,56775.08203125,56450.20703125,56527.62109375,56527.62109375,696864768
02/27/2024 11:00,56556.26953125,56595.36328125,56374.921875,56490.80078125,56490.80078125,350167040
02/27/2024 12:00,56521.125,57416.4296875,56512.85546875,56843.22265625,56843.22265625,2035646464
02/27/2024 13:00,56800.11328125,57209.84765625,56704.7890625,57098.03125,57098.03125,2083426304
02/27/2024 14:00,57146.13671875,57320.03125,56709.6171875,57046.890625,57046.890625,1467580416
02/27/2024 15:00,56989.5078125,57294.06640625,56692.0703125,56788.875,56788.875,0
02/27/2024 16:00,56774.6875,57161.76171875,56329.2578125,57045.44921875,57045.44921875,0
02/27/2024 17:00,57047.6015625,57213.69921875,56756.47265625,56757.83984375,56757.83984375,0
02/27/2024 18:00,56757.48828125,57115.94140625,56742.8203125,57115.94140625,57115.94140625,0
02/27/2024 19:00,57141.7578125,57514.609375,56945.78125,57352.046875,57352.046875,0
02/27/2024 20:00,57353.27734375,57353.27734375,56741.734375,56760.44140625,56760.44140625,0
02/27/2024 21:00,56985.89453125,56985.89453125,56636.61328125,56651.44921875,56651.44921875,92086272
02/27/2024 22:00,56722.8203125,56985.56640625,56674.83203125,56939.890625,56939.890625,0
02/27/2024 23:00,56916.99609375,57123.6875,56878.9453125,57056.484375,57056.484375,0
02/28/2024 00:00,57071.09765625,57119.91015625,56905.3515625,57012.14453125,57012.14453125,0
02/28/2024 01:00,57027.06640625,57082.41796875,56817.46875,56817.46875,56817.46875,0
02/28/2024 02:00,56800.59375,57000.93359375,56738.42578125,56952.92578125,56952.92578125,0
02/28/2024 03:00,56953.34765625,57000.75,56893.35546875,56956.53125,56956.53125,0
02/28/2024 04:00,56964.1171875,57247.32421875,56938.6171875,57227.40625,57227.40625,0
02/28/2024 05:00,57228.2421875,57286.48828125,57096.34375,57096.34375,57096.34375,0
02/28/2024 06:00,57111.12890625,57219.03125,57093.796875,57203.703125,57203.703125,0
02/28/2024 07:00,57215.421875,58317.2421875,57198.62890625,58223.046875,58223.046875,1364570112
02/28/2024 08:00,58239.9453125,59485.31640625,58239.9453125,59352.5703125,59352.5703125,3597049856
02/28/2024 09:00,59467.765625,59467.765625,58885.296875,59266.60546875,59266.60546875,1753743360
02/28/2024 10:00,59298.96875,59322.30078125,59052.2890625,59284.90234375,59284.90234375,385339392
02/28/2024 11:00,59293.25390625,59489.578125,58711.62890625,59038.8125,59038.8125,1451966464
02/28/2024 12:00,58992.24609375,59436.2421875,58950.796875,59347.33984375,59347.33984375,0
02/28/2024 13:00,59367.44140625,60661.82421875,59358.27734375,60544.22265625,60544.22265625,3110772736
02/28/2024 14:00,60484.13671875,61146.53125,59894.37109375,61146.53125,61146.53125,1836208128
02/28/2024 15:00,61050.9296875,61278.45703125,60666.73828125,60961.44140625,60961.44140625,1854971904
02/28/2024 16:00,60986.41796875,62513.48828125,60986.41796875,62513.48828125,62513.48828125,1753554944
02/28/2024 17:00,62476.58984375,63913.1328125,59381.46484375,61387.96484375,61387.96484375,12194488320
02/28/2024 18:00,61414.78515625,61414.78515625,59474.65234375,61200.0625,61200.0625,6072471552
02/28/2024 19:00,61137.17578125,61482.87109375,60693.40234375,61013.68359375,61013.68359375,2026848256
02/28/2024 20:00,60993.58984375,61053.98046875,59944.85546875,60384.125,60384.125,1205452800
02/28/2024 21:00,60316.87890625,60585.859375,59831.765625,60506.9453125,60506.9453125,1318412288
02/28/2024 22:00,60560.1484375,61407.33203125,60560.1484375,61285.59765625,61285.59765625,1450885120
02/28/2024 23:00,61305.671875,62632.40625,61305.671875,62492.953125,62492.953125,3019177984
02/29/2024 00:00,62499.18359375,62499.18359375,61264.18359375,61288.75390625,61288.75390625,2023268352
02/29/2024 01:00,61348.265625,61505.55859375,61140.11328125,61353.40234375,61353.40234375,1189281792
02/29/2024 02:00,61381.625,61730.53125,61115.20703125,61705.03515625,61705.03515625,1088208896
02/29/2024 03:00,61739.05078125,61739.05078125,61187.49609375,61528.21484375,61528.21484375,900104192
02/29/2024 04:00,61558.41015625,62582.58984375,61359.9296875,62514.47265625,62514.47265625,1891639296
02/29/2024 05:00,62464.61328125,62583.6796875,61857.8046875,62583.6796875,62583.6796875,1419214848
02/29/2024 06:00,62497.4453125,63585.64453125,62496.5625,62943.0234375,62943.0234375,3675979776
02/29/2024 07:00,63009.1328125,63130.8828125,62590.29296875,62680.1953125,62680.1953125,0
02/29/2024 08:00,62688.98046875,63113.58984375,62399.734375,62816.9609375,62816.9609375,0
02/29/2024 09:00,62792.1328125,62922.65625,62405.234375,62738.08984375,62738.08984375,0
02/29/2024 10:00,62697.90625,62742.98046875,62222.05078125,62683.20703125,62683.20703125,0
02/29/2024 11:00,62704.109375,63296.1484375,62651.0390625,62945.6328125,62945.6328125,0
02/29/2024 12:00,62924.36328125,62970.703125,62376.26171875,62648.640625,62648.640625,0
02/29/2024 13:00,62666.34375,63000.62890625,62215.234375,62976.44140625,62976.44140625,0
02/29/2024 14:00,62947.171875,63544.921875,62813.8984375,62930.42578125,62930.42578125,0
02/29/2024 15:00,62932.04296875,63280.1640625,62656.7265625,62829.76953125,62829.76953125,0
02/29/2024 16:00,62796.37890625,62888.28515625,61684.03125,62275.6796875,62275.6796875,0
02/29/2024 17:00,62200.5078125,62367.21484375,60523.01953125,61053.1875,61053.1875,0
02/29/2024 18:00,60959.734375,61440.9375,60498.73046875,60828.640625,60828.640625,0
02/29/2024 19:00,60792.14453125,61611.76953125,60637.984375,61568.13671875,61568.13671875,0
02/29/2024 20:00,61590.046875,62280.14453125,61561.50390625,62167.9921875,62167.9921875,0
02/29/2024 21:00,61982.28515625,61982.28515625,60684.5,61410.15234375,61410.15234375,723378176
02/29/2024 22:00,61426.71875,61494.19140625,60775.14453125,61250.078125,61250.078125,0
02/29/2024 23:00,61266.66796875,61542.4375,61250.94921875,61297.05859375,61297.05859375,0
