Date,Time,Open,High,Low,Close,Volume
01/26/2021,00:00,0.22916600108146667,0.27330100536346436,0.22394399344921112,0.2638790011405945,2569
01/27/2021,00:00,0.26379600167274475,0.26379600167274475,0.21856200695037842,0.21957500278949738,2108
01/28/2021,00:00,0.21993300318717957,0.2513960003852844,0.21940800547599792,0.23982800543308258,1230
01/29/2021,00:00,0.2436390072107315,0.2681320011615753,0.227292999625206,0.23713800311088562,4121
01/30/2021,00:00,0.2374339997768402,0.24339500069618225,0.2098979949951172,0.22832399606704712,1599
01/31/2021,00:00,0.2280540019273758,0.24402500689029694,0.22474199533462524,0.229763001203537,1061
02/01/2021,00:00,0.22975300252437592,0.23443999886512756,0.2223840057849884,0.22279100120067596,627
02/02/2021,00:00,0.22303199768066406,0.25016701221466064,0.22266900539398193,0.2452159970998764,424
02/03/2021,00:00,0.24530300498008728,0.26113399863243103,0.23586200177669525,0.25154298543930054,449
02/04/2021,00:00,0.2515929937362671,0.2822650074958801,0.25140300393104553,0.2687399983406067,1478
02/05/2021,00:00,0.2686539888381958,0.2725270092487335,0.2573769986629486,0.26621100306510925,1738
02/06/2021,00:00,0.2674109935760498,0.2914240062236786,0.2674109935760498,0.2728100121021271,1218
02/07/2021,00:00,0.2730099856853485,0.2746410071849823,0.24020600318908691,0.24121400713920593,454
02/08/2021,00:00,0.2412019968032837,0.3728660047054291,0.2398190051317215,0.3728660047054291,9371
02/09/2021,00:00,0.37311801314353943,0.6396139860153198,0.32895800471305847,0.4448849856853485,14127
02/10/2021,00:00,0.35323598980903625,0.45700499415397644,0.3186050057411194,0.3653410077095032,6229
02/11/2021,00:00,0.3652920126914978,0.4006879925727844,0.3397209942340851,0.3862980008125305,1781
02/12/2021,00:00,0.38636499643325806,0.4135909974575043,0.34221699833869934,0.38153499364852905,4081
02/13/2021,00:00,0.3814690113067627,0.4062890112400055,0.3584359884262085,0.38781100511550903,2133
02/14/2021,00:00,0.38778001070022583,0.3994790017604828,0.36589598655700684,0.3871990144252777,3066
