Datetime,Open,High,Low,Close,Adj Close,Volume
02/24/2024 05:30,51018.63671875,51039.9296875,51003.9375,51039.91796875,51039.91796875,2398208
02/24/2024 06:00,51034.8828125,51036.94140625,50977.7890625,50989.19140625,50989.19140625,8402944
02/24/2024 06:30,50985.7109375,51003.19140625,50936.19140625,50955.234375,50955.234375,13283328
02/24/2024 07:00,50951.74609375,50993.15625,50928.0078125,50990.41796875,50990.41796875,17606656
02/24/2024 07:30,50997.359375,51076.11328125,50997.32421875,51056.15234375,51056.15234375,0
02/24/2024 08:00,51055.06640625,51083.73828125,51005.47265625,51058.09765625,51058.09765625,4579328
02/24/2024 08:30,51055.765625,51059.2265625,50950.98828125,50963.3515625,50963.3515625,0
02/24/2024 09:00,50976.8046875,51084.59375,50973.43359375,51051.89453125,51051.89453125,0
02/24/2024 09:30,51051.4921875,51091.421875,51048.58984375,51084.4609375,51084.4609375,0
02/24/2024 10:00,51081.68359375,51154.30859375,51073.16015625,51103.05859375,51103.05859375,58161152
02/24/2024 10:30,51098.45703125,51122.69140625,51070.015625,51080.63671875,51080.63671875,5494784
02/24/2024 11:00,51077.5546875,51111.17578125,51033.68359375,51111.17578125,51111.17578125,60624896
02/24/2024 11:30,51110.515625,51121.84375,51090.73046875,51105.078125,51105.078125,46520320
02/24/2024 12:00,51107.5078125,51116.65625,51053.21484375,51060.00390625,51060.00390625,0
02/24/2024 12:30,51046.96875,51093.61328125,51039.234375,51064.796875,51064.796875,0
02/24/2024 13:00,51070.26953125,51134.95703125,51059.31640625,51134.95703125,51134.95703125,7960576
02/24/2024 13:30,51143.39453125,51158.12890625,51110.26171875,51142.3359375,51142.3359375,4562944
02/24/2024 14:00,51135.5078125,51137.5546875,51076.7421875,51111.75390625,51111.75390625,0
02/24/2024 14:30,51127.71484375,51148.07421875,51081.125,51123.515625,51123.515625,0
02/24/2024 15:00,51125.45703125,51145.18359375,51116.98828125,51128.30859375,51128.30859375,0
02/24/2024 15:30,51125.5390625,51139.94921875,51104.9765625,51121.3515625,51121.3515625,0
02/24/2024 16:00,51103.24609375,51159.75390625,51101.37890625,51152.92578125,51152.92578125,0
02/24/2024 16:30,51153.67578125,51196.37890625,51149.40234375,51196.37890625,51196.37890625,0
02/24/2024 17:00,51210.87109375,51336.609375,51210.87109375,51311.2578125,51311.2578125,48653312
02/24/2024 17:30,51314.1796875,51669.3359375,51314.1796875,51561.2578125,51561.2578125,572787712
02/24/2024 18:00,51514.640625,51671.421875,51514.640625,51614.5,51614.5,200201216
02/24/2024 18:30,51613.8125,51613.8125,51408.42578125,51408.42578125,51408.42578125,125443072
02/24/2024 19:00,51430.91015625,51522.35546875,51430.91015625,51498.30078125,51498.30078125,62897152
02/24/2024 19:30,51504.13671875,51613.8515625,51480.82421875,51555.61328125,51555.61328125,71300096
02/24/2024 20:00,51549.921875,51576.44921875,51466.390625,51557.3125,51557.3125,34273280
02/24/2024 20:30,51554.48828125,51554.48828125,51501.0,51513.1328125,51513.1328125,0
02/24/2024 21:00,51508.6015625,51521.6484375,51465.82421875,51508.48828125,51508.48828125,82162688
02/24/2024 21:30,51499.55859375,51633.48046875,51490.35546875,51574.8984375,51574.8984375,177417216
02/24/2024 22:00,51562.97265625,51657.41796875,51562.97265625,51654.76171875,51654.76171875,119730176
02/24/2024 22:30,51645.04296875,51661.1015625,51576.84765625,51581.5625,51581.5625,28833792
02/24/2024 23:00,51558.70703125,51634.09375,51502.90625,51594.4453125,51594.4453125,2598912
02/24/2024 23:30,51596.0703125,51623.6171875,51545.6484375,51567.67578125,51567.67578125,7538688
02/25/2024 00:00,51561.43359375,51583.7265625,51489.17578125,51497.9296875,51497.9296875,27674624
02/25/2024 00:30,51490.37109375,51498.734375,51447.64453125,51496.078125,51496.078125,19968000
02/25/2024 01:00,51490.18359375,51557.359375,51442.734375,51504.35546875,51504.35546875,52160512
02/25/2024 01:30,51509.87890625,51672.88671875,51497.35546875,51662.8046875,51662.8046875,108832768
02/25/2024 02:00,51677.85546875,51843.48828125,51662.0859375,51809.72265625,51809.72265625,431672320
02/25/2024 02:30,51813.71484375,51813.71484375,51548.2734375,51577.26171875,51577.26171875,333873152
02/25/2024 03:00,51592.17578125,51592.17578125,51485.96484375,51551.51953125,51551.51953125,152914944
02/25/2024 03:30,51545.96875,51616.51953125,51533.59375,51606.9765625,51606.9765625,140953600
02/25/2024 04:00,51615.83203125,51615.83203125,51541.77734375,51541.77734375,51541.77734375,67954688
02/25/2024 04:30,51530.546875,51615.89453125,51511.26171875,51614.30859375,51614.30859375,54563840
02/25/2024 05:00,51593.94921875,51661.71875,51593.94921875,51623.234375,51623.234375,73756672
02/25/2024 05:30,51615.7734375,51712.8203125,51615.7734375,51680.14453125,51680.14453125,95586304
02/25/2024 06:00,51679.34765625,51729.30859375,51639.14453125,51729.30859375,51729.30859375,86286336
02/25/2024 06:30,51743.0078125,51795.57421875,51697.5078125,51742.60546875,51742.60546875,131588096
02/25/2024 07:00,51754.84765625,51756.70703125,51684.58203125,51688.06640625,51688.06640625,0
02/25/2024 07:30,51691.0234375,51762.94921875,51691.0234375,51719.125,51719.125,0
02/25/2024 08:00,51721.4375,51778.5078125,51706.6171875,51741.7734375,51741.7734375,0
02/25/2024 08:30,51733.40234375,51745.8046875,51610.95703125,51615.73828125,51615.73828125,11671552
02/25/2024 09:00,51613.85546875,51628.7734375,51551.02734375,51572.30078125,51572.30078125,24343552
02/25/2024 09:30,51592.40234375,51649.375,51583.6875,51636.39453125,51636.39453125,0
02/25/2024 10:00,51638.4140625,51673.40234375,51586.625,51586.625,51586.625,9425920
02/25/2024 10:30,51594.16796875,51606.48046875,51560.921875,51574.55859375,51574.55859375,3130368
02/25/2024 11:00,51579.65234375,51687.859375,51569.0,51680.0703125,51680.0703125,0
02/25/2024 11:30,51685.109375,51690.265625,51647.9765625,51654.2578125,51654.2578125,7205888
02/25/2024 12:00,51647.36328125,51658.42578125,51593.4921875,51593.51171875,51593.51171875,13076480
02/25/2024 12:30,51595.26171875,51667.4609375,51584.73828125,51667.4609375,51667.4609375,19593216
02/25/2024 13:00,51656.921875,51684.6875,51561.1171875,51599.2578125,51599.2578125,12823552
02/25/2024 13:30,51612.66796875,51675.27734375,51612.66796875,51621.91796875,51621.91796875,14874624
02/25/2024 14:00,51613.8828125,51658.05859375,51608.828125,51642.59765625,51642.59765625,2033664
02/25/2024 14:30,51638.41015625,51771.2265625,51616.8671875,51743.0625,51743.0625,203245568
02/25/2024 15:00,51742.4296875,51762.15625,51679.9140625,51699.34765625,51699.34765625,39169024
02/25/2024 15:30,51694.484375,51705.1171875,51468.29296875,51492.56640625,51492.56640625,172548096
02/25/2024 16:00,51522.3203125,51607.546875,51461.484375,51498.203125,51498.203125,97095680
02/25/2024 16:30,51471.18359375,51471.18359375,51320.25,51399.609375,51399.609375,380863488
02/25/2024 17:00,51373.5,51469.2578125,51367.8203125,51429.203125,51429.203125,3425280
02/25/2024 17:30,51430.78125,51569.9453125,51429.1328125,51549.47265625,51549.47265625,0
02/25/2024 18:00,51555.12890625,51568.82421875,51507.41796875,51531.46875,51531.46875,0
02/25/2024 18:30,51522.8125,51564.11328125,51509.76171875,51564.11328125,51564.11328125,0
02/25/2024 19:00,51572.55859375,51687.28125,51512.87890625,51687.28125,51687.28125,32832512
02/25/2024 19:30,51652.2265625,51722.5390625,51652.2265625,51666.578125,51666.578125,161626112
02/25/2024 20:00,51671.8359375,51950.02734375,51670.6953125,51925.5625,51925.5625,525664256
02/25/2024 20:30,51870.0625,51870.0625,51709.125,51744.015625,51744.015625,116361216
02/25/2024 21:00,51749.8515625,51759.7265625,51653.40234375,51682.859375,51682.859375,25611264
02/25/2024 21:30,51672.61328125,51768.96484375,51672.61328125,51768.96484375,51768.96484375,41413632
02/25/2024 22:00,51768.6640625,51842.8203125,51667.20703125,51828.140625,51828.140625,54578176
02/25/2024 22:30,51826.50390625,51864.04296875,51689.5703125,51702.74609375,51702.74609375,3408896
02/25/2024 23:00,51700.890625,51794.71484375,51676.25390625,51736.52734375,51736.52734375,71576576
02/25/2024 23:30,51737.96875,51767.28125,51720.2890625,51720.2890625,51720.2890625,10805248
02/26/2024 00:00,51730.5390625,51750.5546875,51622.12109375,51701.74609375,51701.74609375,70559744
02/26/2024 00:30,51689.828125,51767.61328125,51670.50390625,51672.5,51672.5,117058560
02/26/2024 01:00,51673.16015625,51683.609375,51530.0390625,51530.0390625,51530.0390625,56590336
02/26/2024 01:30,51528.0078125,51540.54296875,51489.60546875,51489.60546875,51489.60546875,0
02/26/2024 02:00,51479.6171875,51533.80859375,51447.20703125,51447.20703125,51447.20703125,0
02/26/2024 02:30,51448.9296875,51514.92578125,51438.73828125,51438.73828125,51438.73828125,0
02/26/2024 03:00,51437.8515625,51516.43359375,51407.10546875,51516.43359375,51516.43359375,2838528
02/26/2024 03:30,51519.58984375,51558.5234375,51483.66796875,51558.5234375,51558.5234375,0
02/26/2024 04:00,51557.578125,51561.10546875,51480.7890625,51480.7890625,51480.7890625,43223040
02/26/2024 04:30,51479.12890625,51538.0,51479.12890625,51529.88671875,51529.88671875,2308096
02/26/2024 05:00,51535.51953125,51567.76953125,51443.9453125,51443.9453125,51443.9453125,0
02/26/2024 05:30,51453.0,51603.85546875,51442.73828125,51577.17578125,51577.17578125,66531328
02/26/2024 06:00,51577.17578125,51594.8125,51501.3125,51504.1171875,51504.1171875,0
02/26/2024 06:30,51506.890625,51524.73828125,51497.91015625,51523.06640625,51523.06640625,11931648
02/26/2024 07:00,51527.0703125,51527.0703125,51427.1796875,51432.94140625,51432.94140625,71796736
02/26/2024 07:30,51436.1796875,51436.1796875,51299.4765625,51299.4765625,51299.4765625,181479424
02/26/2024 08:00,51295.86328125,51354.3671875,51295.86328125,51329.99609375,51329.99609375,163907584
02/26/2024 08:30,51372.8515625,51372.8515625,51263.87890625,51263.88671875,51263.88671875,77771776
02/26/2024 09:00,51256.5078125,51294.75390625,51083.58203125,51088.45703125,51088.45703125,337662976
02/26/2024 09:30,51061.63671875,51082.58984375,50931.03125,50941.6796875,50941.6796875,597255168
02/26/2024 10:00,50948.03515625,51221.625,50948.03515625,51175.08984375,51175.08984375,307832832
02/26/2024 10:30,51193.8359375,51238.44921875,51163.546875,51163.546875,51163.546875,230884352
02/26/2024 11:00,51167.51171875,51194.6796875,51049.15625,51189.4140625,51189.4140625,254714880
02/26/2024 11:30,51182.0546875,51182.0546875,51079.64453125,51109.14453125,51109.14453125,114748416
02/26/2024 12:00,51096.73828125,51102.51953125,50960.9921875,51101.88671875,51101.88671875,228697088
02/26/2024 12:30,51112.125,51203.21875,51111.83984375,51203.21875,51203.21875,218066944
02/26/2024 13:00,51217.12109375,51430.71875,51196.91015625,51427.4609375,51427.4609375,282175488
02/26/2024 13:30,51409.9609375,51409.9609375,51238.74609375,51244.046875,51244.046875,191660032
02/26/2024 14:00,51239.6484375,51375.14453125,51238.734375,51365.78515625,51365.78515625,166381568
02/26/2024 14:30,51372.73828125,51724.62890625,51372.73828125,51724.62890625,51724.62890625,425750528
02/26/2024 15:00,51697.5546875,52429.3984375,51669.33984375,52429.3984375,52429.3984375,1496903680
02/26/2024 15:30,52375.09765625,52808.9296875,52375.09765625,52765.24609375,52765.24609375,1886357504
02/26/2024 16:00,52856.375,53587.80078125,52833.84375,53274.5,53274.5,2842472448
02/26/2024 16:30,53255.453125,53414.046875,53126.5703125,53412.2109375,53412.2109375,645011456
02/26/2024 17:00,53397.484375,53486.7890625,53283.6328125,53311.78125,53311.78125,644388864
02/26/2024 17:30,53240.2421875,53495.93359375,53240.2421875,53495.93359375,53495.93359375,636284928
02/26/2024 18:00,53506.11328125,53620.97265625,53460.234375,53620.97265625,53620.97265625,778991616
02/26/2024 18:30,53604.6640625,53648.1171875,53336.50390625,53572.4921875,53572.4921875,688965632
02/26/2024 19:00,53603.75390625,54401.9140625,53489.90625,54255.56640625,54255.56640625,2323662848
02/26/2024 19:30,54221.44921875,54524.58984375,54221.44921875,54454.1171875,54454.1171875,1020413952
02/26/2024 20:00,54523.37890625,54938.17578125,54316.078125,54316.078125,54316.078125,1018279936
02/26/2024 20:30,54335.6484375,54684.24609375,54310.40625,54454.52734375,54454.52734375,690073600
02/26/2024 21:00,54481.5703125,54634.7734375,54344.22265625,54634.7734375,54634.7734375,419964928
02/26/2024 21:30,54587.66796875,54709.015625,54565.0,54643.9921875,54643.9921875,330778624
02/26/2024 22:00,54658.33984375,54779.73046875,54536.9921875,54604.78515625,54604.78515625,335708160
02/26/2024 22:30,54579.19140625,54747.7578125,54511.27734375,54697.734375,54697.734375,324165632
02/26/2024 23:00,54694.8203125,54694.8203125,54558.33203125,54606.1953125,54606.1953125,128208896
02/26/2024 23:30,54602.7578125,54621.41015625,54483.09375,54528.9765625,54528.9765625,176672768
02/27/2024 00:00,54519.36328125,54671.9140625,54515.98046875,54620.04296875,54620.04296875,331902976
02/27/2024 00:30,54619.609375,54619.609375,54484.19921875,54576.4296875,54576.4296875,164925440
02/27/2024 01:00,54577.6875,54768.69921875,54564.25390625,54753.9453125,54753.9453125,232198144
02/27/2024 01:30,54763.9609375,55760.3984375,54740.01171875,55676.3984375,55676.3984375,1941737472
02/27/2024 02:00,55806.30078125,56728.2578125,55692.06640625,56424.98828125,56424.98828125,3786502144
02/27/2024 02:30,56322.9140625,56330.86328125,56120.01171875,56300.51171875,56300.51171875,1302347776
02/27/2024 03:00,56328.140625,56554.546875,56328.140625,56517.53125,56517.53125,923717632
02/27/2024 03:30,56529.5625,56556.5,55613.6796875,55613.6796875,55613.6796875,892366848
02/27/2024 04:00,55700.92578125,55993.1953125,55700.92578125,55956.66796875,55956.66796875,1170739200
02/27/2024 04:30,55997.22265625,56110.6640625,55642.36328125,55685.65234375,55685.65234375,488550400
02/27/2024 05:00,55751.17578125,55856.89453125,55667.4921875,55824.72265625,55824.72265625,434659328
02/27/2024 05:30,55826.515625,56186.21875,55782.43359375,56115.96875,56115.96875,548651008
02/27/2024 06:00,56111.31640625,56300.62890625,56111.31640625,56286.4609375,56286.4609375,378810368
02/27/2024 06:30,56301.80078125,56453.5234375,56270.96484375,56397.81640625,56397.81640625,508239872
02/27/2024 07:00,56382.82421875,56382.82421875,55927.7890625,55927.7890625,55927.7890625,379080704
02/27/2024 07:30,56023.43359375,56124.16796875,55855.25,56081.71484375,56081.71484375,579006464
02/27/2024 08:00,56085.1171875,56410.55078125,56085.1171875,56405.0,56405.0,449957888
02/27/2024 08:30,56394.9921875,56457.9375,56249.67578125,56268.53515625,56268.53515625,307605504
02/27/2024 09:00,56268.45703125,56474.921875,56219.5859375,56474.921875,56474.921875,222748672
02/27/2024 09:30,56462.3828125,56733.0234375,56462.3828125,56640.765625,56640.765625,306679808
02/27/2024 10:00,56645.16796875,56775.08203125,56503.0078125,56687.0703125,56687.0703125,312061952
02/27/2024 10:30,56688.2421875,56699.19140625,56450.20703125,56527.62109375,56527.62109375,450052096
02/27/2024 11:00,56556.26953125,56595.36328125,56425.625,56595.36328125,56595.36328125,145469440
02/27/2024 11:30,56576.71484375,56585.25,56374.921875,56490.80078125,56490.80078125,253415424
02/27/2024 12:00,56521.125,56976.06640625,56512.85546875,56852.04296875,56852.04296875,547422208
02/27/2024 12:30,56931.56640625,57416.4296875,56843.22265625,56843.22265625,56843.22265625,1488224256
02/27/2024 13:00,56800.11328125,57209.84765625,56704.7890625,56817.23828125,56817.23828125,1457098752
02/27/2024 13:30,56802.98828125,57164.546875,56792.265625,57098.03125,57098.03125,626327552
02/27/2024 14:00,57146.13671875,57189.27734375,56724.05859375,56874.0703125,56874.0703125,525369344
02/27/2024 14:30,56875.32421875,57320.03125,56709.6171875,57046.890625,57046.890625,965308416
02/27/2024 15:00,56989.5078125,57294.06640625,56889.3828125,57226.05078125,57226.05078125,49442816
02/27/2024 15:30,57277.8984375,57277.8984375,56692.0703125,56788.875,56788.875,0
02/27/2024 16:00,56774.6875,56973.953125,56329.2578125,56908.640625,56908.640625,0
02/27/2024 16:30,56890.046875,57161.76171875,56887.41796875,57045.44921875,57045.44921875,155521024
02/27/2024 17:00,57047.6015625,57213.69921875,57013.51171875,57127.45703125,57127.45703125,51466240
02/27/2024 17:30,57097.80078125,57106.63671875,56756.47265625,56757.83984375,56757.83984375,152563712
02/27/2024 18:00,56757.48828125,57053.4609375,56742.8203125,56987.4609375,56987.4609375,126603264
02/27/2024 18:30,56997.13671875,57115.94140625,56986.57421875,57115.94140625,57115.94140625,0
02/27/2024 19:00,57141.7578125,57162.74609375,56945.78125,57057.75390625,57057.75390625,0
02/27/2024 19:30,57065.234375,57514.609375,57000.109375,57352.046875,57352.046875,413220864
02/27/2024 20:00,57353.27734375,57353.27734375,57068.125,57185.51171875,57185.51171875,28446720
02/27/2024 20:30,57180.92578125,57191.41796875,56741.734375,56760.44140625,56760.44140625,215515136
02/27/2024 21:00,56985.89453125,56985.89453125,56747.6953125,56827.36328125,56827.36328125,152653824
02/27/2024 21:30,56806.50390625,56864.15234375,56636.61328125,56651.44921875,56651.44921875,64839680
02/27/2024 22:00,56722.8203125,56963.63671875,56674.83203125,56904.5,56904.5,90357760
02/27/2024 22:30,56912.91015625,56985.56640625,56880.55859375,56939.890625,56939.890625,3932160
02/27/2024 23:00,56916.99609375,57123.6875,56878.9453125,57105.75,57105.75,85078016
02/27/2024 23:30,57087.33203125,57087.33203125,56983.203125,57056.484375,57056.484375,4771840
02/28/2024 00:00,57071.09765625,57089.86328125,56905.3515625,57056.9453125,57056.9453125,16916480
02/28/2024 00:30,57052.19140625,57119.91015625,57006.85546875,57012.14453125,57012.14453125,32669696
02/28/2024 01:00,57027.06640625,57082.41796875,56901.078125,57001.66015625,57001.66015625,29876224
02/28/2024 01:30,56989.73046875,56989.73046875,56817.46875,56817.46875,56817.46875,0
02/28/2024 02:00,56800.59375,56914.8359375,56738.42578125,56914.8359375,56914.8359375,0
02/28/2024 02:30,56933.00390625,57000.93359375,56925.01953125,56952.92578125,56952.92578125,0
02/28/2024 03:00,56953.34765625,56971.15625,56893.35546875,56955.703125,56955.703125,0
02/28/2024 03:30,56962.8046875,57000.75,56893.7265625,56956.53125,56956.53125,0
02/28/2024 04:00,56964.1171875,57082.26171875,56938.6171875,57065.08203125,57065.08203125,0
02/28/2024 04:30,57087.23828125,57247.32421875,57068.828125,57227.40625,57227.40625,3174400
02/28/2024 05:00,57228.2421875,57286.48828125,57176.51953125,57185.0,57185.0,0
02/28/2024 05:30,57170.9765625,57219.4375,57096.34375,57096.34375,57096.34375,9330688
02/28/2024 06:00,57111.12890625,57219.03125,57093.796875,57155.0546875,57155.0546875,1327104
02/28/2024 06:30,57163.265625,57208.28515625,57110.6171875,57203.703125,57203.703125,0
02/28/2024 07:00,57215.421875,57458.49609375,57198.62890625,57427.265625,57427.265625,118657024
02/28/2024 07:30,57460.375,58317.2421875,57460.375,58223.046875,58223.046875,1508597760
02/28/2024 08:00,58239.9453125,58767.796875,58239.9453125,58665.53515625,58665.53515625,1795682304
02/28/2024 08:30,58636.87109375,59485.31640625,58570.0078125,59352.5703125,59352.5703125,1801752576
02/28/2024 09:00,59467.765625,59467.765625,58885.296875,59020.1171875,59020.1171875,1428783104
02/28/2024 09:30,59095.48828125,59372.0859375,59077.10546875,59266.60546875,59266.60546875,324960256
02/28/2024 10:00,59298.96875,59322.30078125,59052.2890625,59172.4296875,59172.4296875,245735424
02/28/2024 10:30,59179.48046875,59293.31640625,59141.8125,59284.90234375,59284.90234375,236589056
02/28/2024 11:00,59293.25390625,59440.484375,59246.21484375,59383.28515625,59383.28515625,296042496
02/28/2024 11:30,59393.03515625,59489.578125,58711.62890625,59038.8125,59038.8125,1187409920
02/28/2024 12:00,58992.24609375,59272.6171875,58950.796875,59253.67578125,59253.67578125,476475392
02/28/2024 12:30,59287.05078125,59436.2421875,59284.51171875,59347.33984375,59347.33984375,0
02/28/2024 13:00,59367.44140625,60661.82421875,59358.27734375,60244.43359375,60244.43359375,2162610176
02/28/2024 13:30,60262.2421875,60544.22265625,60152.15625,60544.22265625,60544.22265625,1616900096
02/28/2024 14:00,60484.13671875,60660.62890625,59899.73046875,60101.82421875,60101.82421875,776761344
02/28/2024 14:30,60193.0078125,61146.53125,59894.37109375,61146.53125,61146.53125,1094926336
02/28/2024 15:00,61050.9296875,61278.45703125,60666.73828125,61090.6015625,61090.6015625,1496260608
02/28/2024 15:30,61143.39453125,61186.2109375,60853.24609375,60961.44140625,60961.44140625,534671360
02/28/2024 16:00,60986.41796875,61532.4453125,60986.41796875,61449.69921875,61449.69921875,381292544
02/28/2024 16:30,61422.7421875,62513.48828125,61375.43359375,62513.48828125,62513.48828125,1539174400
02/28/2024 17:00,62476.58984375,63913.1328125,61892.7890625,62128.3515625,62128.3515625,5421854720
02/28/2024 17:30,61808.828125,61808.828125,59381.46484375,61387.96484375,61387.96484375,6772633600
02/28/2024 18:00,61414.78515625,61414.78515625,59474.65234375,60142.9375,60142.9375,3170332672
02/28/2024 18:30,60230.48046875,61200.0625,60162.90234375,61200.0625,61200.0625,2902138880
02/28/2024 19:00,61137.17578125,61482.87109375,61020.46484375,61391.734375,61391.734375,1558634496
02/28/2024 19:30,61398.38671875,61398.38671875,60693.40234375,61013.68359375,61013.68359375,607707136
02/28/2024 20:00,60993.58984375,61053.98046875,60019.28125,60028.07421875,60028.07421875,676691968
02/28/2024 20:30,59944.85546875,60522.69921875,59944.85546875,60384.125,60384.125,912588800
02/28/2024 21:00,60316.87890625,60410.3515625,59831.765625,60350.48828125,60350.48828125,813432832
02/28/2024 21:30,60455.8046875,60585.859375,60363.96875,60506.9453125,60506.9453125,504979456
02/28/2024 22:00,60560.1484375,61335.4375,60560.1484375,61335.4375,61335.4375,890421248
02/28/2024 22:30,61356.6015625,61407.33203125,61116.046875,61285.59765625,61285.59765625,560463872
02/28/2024 23:00,61305.671875,62572.85546875,61305.671875,62572.85546875,62572.85546875,1766719488
02/28/2024 23:30,62409.98046875,62632.40625,62270.265625,62492.953125,62492.953125,1252458496
