Date,Time,Open,High,Low,Close,Volume
01/25/2021,00:00,0.22916600108146667,0.27330100536346436,0.2098979949951172,0.229763001203537,12688
02/01/2021,00:00,0.22975300252437592,0.2914240062236786,0.2223840057849884,0.24121400713920593,6388
02/08/2021,00:00,0.2412019968032837,0.6396139860153198,0.2398190051317215,0.3871990144252777,40788
02/15/2021,00:00,0.3871549963951111,0.7809380292892456,0.33456799387931824,0.6807309985160828,44998
02/22/2021,00:00,0.6810280084609985,0.6903049945831299,0.3559879958629608,0.45606300234794617,29854
03/01/2021,00:00,0.45606398582458496,0.9601050019264221,0.3357340097427368,0.43501999974250793,19166
03/08/2021,00:00,0.43488699197769165,0.5547800064086914,0.40018099546432495,0.4760209918022156,15803
03/15/2021,00:00,0.5099729895591736,0.5365059971809387,0.4270380139350891,0.4296709895133972,19942
03/22/2021,00:00,0.4297249913215637,0.5069680213928223,0.39646199345588684,0.4737580120563507,18294
03/29/2021,00:00,0.4737449884414673,0.9444869756698608,0.4509829878807068,0.4884450137615204,35382
04/05/2021,00:00,0.4884999990463257,0.5259749889373779,0.37245699763298035,0.46282199025154114,38589
04/12/2021,00:00,0.46278899908065796,0.4970189929008484,0.4043720066547394,0.43462198972702026,20378
04/19/2021,00:00,0.4346050024032593,2.4930579662323,0.38449400663375854,0.4030340015888214,33069
04/26/2021,00:00,0.4030190110206604,0.5260720252990723,0.40242800116539,0.43007299304008484,461042
05/03/2021,00:00,0.4300850033760071,1.6079540252685547,0.4271720051765442,0.8006849884986877,690471
05/10/2021,00:00,0.8007379770278931,1.1365790367126465,0.5761820077896118,0.6496040225028992,1902274
05/17/2021,00:00,0.6496080160140991,0.7058979868888855,0.3866269886493683,0.3933880031108856,3430286
05/24/2021,00:00,0.39340299367904663,0.6691439747810364,0.35205399990081787,0.48534300923347473,1241063
05/31/2021,00:00,0.48539599776268005,1.141286015510559,0.38121798634529114,0.6474369764328003,1418409
06/07/2021,00:00,0.647441029548645,0.6852779984474182,0.509971022605896,0.584555983543396,2074409
06/14/2021,00:00,0.584089994430542,0.6069909930229187,0.4511229991912842,0.48815199732780457,1518937
06/21/2021,00:00,0.48812800645828247,0.4893859922885895,0.30959799885749817,0.3588640093803406,1294564
06/28/2021,00:00,0.35884299874305725,0.47095099091529846,0.21710699796676636,0.4084460139274597,333297
07/05/2021,00:00,0.40852299332618713,0.46665701270103455,0.33365899324417114,0.354667991399765,575541
07/12/2021,00:00,0.3546519875526428,0.3556700050830841,0.2749960124492645,0.29809099435806274,2605580
07/19/2021,00:00,0.29819199442863464,1.497635006904602,0.29112398624420166,0.36907100677490234,5102620
07/26/2021,00:00,0.36907801032066345,0.43099498748779297,0.35940900444984436,0.41071999073028564,5349684
08/02/2021,00:00,0.41073301434516907,0.41771799325942993,0.3950299918651581,0.3968620002269745,5504376
08/09/2021,00:00,0.39690101146698,0.4309290051460266,0.38312000036239624,0.3841249942779541,5326471
08/16/2021,00:00,0.3841319978237152,0.3861219882965088,0.3595840036869049,0.366225004196167,5046536
08/23/2021,00:00,0.36622899770736694,0.37758898735046387,0.18601199984550476,0.306302011013031,3400217
08/30/2021,00:00,0.3063099980354309,0.31251901388168335,0.24240200221538544,0.3022029995918274,4030200
09/06/2021,00:00,0.3021889925003052,0.3690049946308136,0.1778469979763031,0.23711800575256348,3446964
09/13/2021,00:00,0.23713399469852448,0.3563559949398041,0.16477200388908386,0.28528401255607605,3147056
09/20/2021,00:00,0.28531700372695923,0.3166149854660034,0.15387700498104095,0.22096599638462067,2757653
09/27/2021,00:00,0.22096000611782074,0.228302001953125,0.15006299316883087,0.2012529969215393,2459401
10/04/2021,00:00,0.20124199986457825,0.2102379947900772,0.15977799892425537,0.18447500467300415,2600960
10/11/2021,00:00,0.18449300527572632,0.2404329925775528,0.1579129993915558,0.19997000694274902,2609384
10/18/2021,00:00,0.19997000694274902,0.26517701148986816,0.0964910015463829,0.22667500376701355,2612520
10/25/2021,00:00,0.22665999829769135,0.2536579966545105,0.17264600098133087,0.24858300387859344,2896718
11/01/2021,00:00,0.24857200682163239,0.29916098713874817,0.20736399292945862,0.2794010043144226,3032511
11/08/2021,00:00,0.27940601110458374,0.28460198640823364,0.2048330008983612,0.25661700963974,3307000
11/15/2021,00:00,0.25666698813438416,0.284512996673584,0.209975004196167,0.24144600331783295,3014042
11/22/2021,00:00,0.24135400354862213,0.279913991689682,0.2097799926996231,0.22155599296092987,2827508
11/29/2021,00:00,0.22152400016784668,0.25682100653648376,0.17561499774456024,0.19697800278663635,2626234
12/06/2021,00:00,0.19700400531291962,0.22942499816417694,0.18087700009346008,0.22042100131511688,2455789
12/13/2021,00:00,0.22052699327468872,0.23066399991512299,0.15037499368190765,0.19025300443172455,2511174
12/20/2021,00:00,0.19019199907779694,0.20364099740982056,0.17531099915504456,0.19982199370861053,1874268
12/27/2021,00:00,0.1997939944267273,0.2036460041999817,0.1451050043106079,0.1657399982213974,1274662
01/03/2022,00:00,0.1657399982213974,0.22306400537490845,0.08274900168180466,0.11829199641942978,1471689
01/10/2022,00:00,0.1182899996638298,0.1792760044336319,0.10911700129508972,0.160863995552063,1745492
01/17/2022,00:00,0.16086700558662415,0.16087700426578522,0.10107900202274323,0.12853899598121643,1568896
01/24/2022,00:00,0.12853999435901642,0.12855499982833862,0.10071899741888046,0.12483800202608109,1441829
01/31/2022,00:00,0.12483800202608109,0.1280529946088791,0.10503000020980835,0.11127500236034393,1198370
02/07/2022,00:00,0.11127399653196335,0.13214300572872162,0.1009719967842102,0.11455299705266953,1176816
02/14/2022,00:00,0.11455199867486954,0.11457300186157227,0.10074800252914429,0.1059349998831749,949535
02/21/2022,00:00,0.10593400150537491,0.10598400235176086,0.07046700268983841,0.08469200134277344,1107670
02/28/2022,00:00,0.08469299972057343,0.10631100088357925,0.07134900242090225,0.08733800053596497,967542
03/07/2022,00:00,0.08733899891376495,0.1003429964184761,0.07436499744653702,0.08725199848413467,1050194
03/14/2022,00:00,0.08725199848413467,0.10202299803495407,0.08566900342702866,0.08596300333738327,997330
03/21/2022,00:00,0.08596199750900269,0.09903000295162201,0.07264000177383423,0.07973399758338928,947264
03/28/2022,00:00,0.0797329992055893,0.0896340012550354,0.07892700284719467,0.08866400271654129,854276
04/04/2022,00:00,0.08866400271654129,0.09392999857664108,0.07070700079202652,0.09391999989748001,536746
04/11/2022,00:00,0.09392099827528,0.09990900009870529,0.0690160021185875,0.09371300041675568,1055542
04/18/2022,00:00,0.09371399879455566,0.23784300684928894,0.08858799934387207,0.1264059990644455,1364673
04/25/2022,00:00,0.1264059990644455,0.14465999603271484,0.10108400136232376,0.11898399889469147,1570641
05/02/2022,00:00,0.11898200213909149,0.17916999757289886,0.11235799640417099,0.12182799726724625,1662488
05/09/2022,00:00,0.12183000147342682,0.13798700273036957,0.03961300104856491,0.10296300053596497,995906
05/16/2022,00:00,0.10296399891376495,0.13055400550365448,0.06321299821138382,0.10051699727773666,1289373
05/23/2022,00:00,0.10051599889993668,0.12033099681138992,0.09570100158452988,0.10601300001144409,1371074
05/30/2022,00:00,0.10601399838924408,0.11153800040483475,0.0710659995675087,0.09116800129413605,1316956
06/06/2022,00:00,0.09116700291633606,0.09893199801445007,0.06730599701404572,0.08372200280427933,1107984
06/13/2022,00:00,0.08372099697589874,0.08659499883651733,0.06003300100564957,0.06962499767541885,918610
06/20/2022,00:00,0.06962399929761887,0.07658600062131882,0.06005899980664253,0.06985100358724594,905074
06/27/2022,00:00,0.06985499709844589,0.0830100029706955,0.06426200270652771,0.0759190022945404,934246
07/04/2022,00:00,0.07591799646615982,0.09712599962949753,0.06534899771213531,0.08325900137424469,1002530
07/11/2022,00:00,0.0832580029964447,0.08535599708557129,0.05201200023293495,0.07178600132465363,983958
07/18/2022,00:00,0.07178500294685364,0.0827070027589798,0.06311599910259247,0.0738309994339943,970243
07/25/2022,00:00,0.07383199781179428,0.08231800049543381,0.062240999191999435,0.08050499856472015,857055
08/01/2022,00:00,0.08050400018692017,0.08140499889850616,0.06132499873638153,0.07084699720144272,794128
08/08/2022,00:00,0.07084900140762329,0.07600600272417068,0.06132400035858154,0.06611199676990509,865998
08/15/2022,00:00,0.0661109983921051,0.08017700165510178,0.06581100076436996,0.07368499785661697,898124
08/22/2022,00:00,0.07368499785661697,0.07959400117397308,0.062488000839948654,0.06567499786615372,767028
08/29/2022,00:00,0.06567300111055374,0.09989699721336365,0.059992000460624695,0.08031100034713745,864604
09/05/2022,00:00,0.08031100034713745,0.09623099863529205,0.0653349980711937,0.07602500170469284,1006850
09/12/2022,00:00,0.07602500170469284,0.09220699965953827,0.06009799987077713,0.06860499829053879,924389
09/19/2022,00:00,0.06860499829053879,0.0785989984869957,0.04381600022315979,0.061615001410245895,829757
09/26/2022,00:00,0.06161100044846535,0.07349900156259537,0.045205000787973404,0.0488010011613369,631764
10/03/2022,00:00,0.04879999905824661,0.06900999695062637,0.045499999076128006,0.06129699945449829,667157
10/10/2022,00:00,0.06129699945449829,0.06548500061035156,0.0402120016515255,0.04340200126171112,628630
10/17/2022,00:00,0.04340299963951111,0.0818990021944046,0.039701998233795166,0.05500200018286705,633598
10/24/2022,00:00,0.05500200018286705,0.05558300018310547,0.043393999338150024,0.04609600082039833,82372
10/31/2022,00:00,0.04609299823641777,0.0627719983458519,0.044204000383615494,0.044218000024557114,2489
11/07/2022,00:00,0.044213999062776566,0.0708409994840622,0.03644400089979172,0.036518000066280365,560
11/14/2022,00:00,0.0365150012075901,0.06062600016593933,0.035326000303030014,0.05015899986028671,1556
11/21/2022,00:00,0.05012200027704239,0.06420399993658066,0.033904001116752625,0.05733700096607208,1024
11/28/2022,00:00,0.05733700096607208,0.07379499822854996,0.036292001605033875,0.05646999925374985,5235
12/05/2022,00:00,0.056317999958992004,0.06521599739789963,0.02941500023007393,0.05620500072836876,823
12/12/2022,00:00,0.05620500072836876,0.07284200191497803,0.03137199953198433,0.053029000759124756,897074
12/19/2022,00:00,0.053029000759124756,0.06584899872541428,0.047763001173734665,0.06339500099420547,767744
12/26/2022,00:00,0.0633469969034195,0.07902000099420547,0.04562000185251236,0.06287600100040436,1260012
01/02/2023,00:00,0.06287600100040436,0.07777400314807892,0.05175799876451492,0.05316000059247017,1617523
01/09/2023,00:00,0.05316400155425072,0.10218700021505356,0.05296500027179718,0.06397400051355362,1013040
01/16/2023,00:00,0.06387999653816223,0.06728599965572357,0.05460499972105026,0.06213900074362755,1095420
01/23/2023,00:00,0.06214199960231781,0.06768299639225006,0.05165399983525276,0.06667099893093109,1188398
01/30/2023,00:00,0.0666470006108284,0.07363999634981155,0.05151300132274628,0.05266600102186203,965132
02/06/2023,00:00,0.052664998918771744,0.08340200036764145,0.05129300057888031,0.06601200252771378,1083668
02/13/2023,00:00,0.06578200310468674,0.07802599668502808,0.053610000759363174,0.06208200007677078,1791600
02/20/2023,00:00,0.06195300072431564,0.07167500257492065,0.05282200127840042,0.06247499957680702,1497365
02/27/2023,00:00,0.062233999371528625,0.0786380022764206,0.05198900029063225,0.06079399958252907,1416612
03/06/2023,00:00,0.06052599847316742,0.061746999621391296,0.04936699941754341,0.0597199983894825,636450
